Time,Speed_Compact,Speed_Sedan,Speed_SUV
24.55,25.405,23.5807585506336,22.9502955794299
24.56,25.9162138263577,23.6047585506336,23.4952955794299
24.57,25.064,24.725,23.0822955794299
24.58,24.975,23.9147585506336,23.985
24.59,23.5177148981898,25.2276810870248,23.3942955794299
24.6,25.343,25.224,22.8612955794299
24.61,25.721,24.536,24.3132955794299
24.62,25.312,25.03,25.2247783154276
24.63,25.501,23.886,22.7252955794299
24.64,25.8442138263577,24.753,24.7777783154276
24.65,25.151,25.8516810870248,24.679
24.66,25.061,24.963,23.381
24.67,24.2347148981898,24.748,24.339
24.68,23.3877148981898,25.488,23.2722955794299
24.69,25.736,25.55,24.785
24.7,25.061,23.9517585506336,23.2052955794299
24.71,25.374,25.003,23.6162955794299
24.72,25.309,23.908,23.914
24.73,24.0867148981898,25.7436810870248,22.8362955794299
24.74,24.44,23.5517585506336,22.7802955794299
24.75,25.283,24.108,23.892
24.76,26.3142138263577,25.141,24.232
24.77,23.8137148981898,24.0487585506336,24.165
24.78,25.604,23.6537585506336,23.964
24.79,25.06,25.105,23.1192955794299
24.8,25.999,24.011,24
24.81,24.3017148981898,24.745,24.457
24.82,24.954,25.264,24.763
24.83,24.723,24.2977585506336,25.5387783154276
24.84,25.713,24.568,23.732
24.85,25.247,24.674,24.315
24.86,25.475,25.322,24.871
24.87,25.079,24.638,24.103
24.88,25.063,23.9607585506336,23.262
24.89,26.0302138263577,25.4596810870248,25.057
24.9,25.218,24.2777585506336,24.471
24.91,24.7337148981898,24.592,23.7252955794299
24.92,25.522,25.267,22.3622955794299
24.93,25.073,25.035,24.518
24.94,25.231,24.492,23.2372955794299
24.95,24.163,24.719,24.085
24.96,26.09,24.0477585506336,23.1912955794299
24.97,25.4552138263577,23.6117585506336,25.2477783154276
24.98,25.354,25.043,24.478
24.99,24.376,24.941,23.977
25,25.684,23.6737585506336,22.6852955794299
25.01,25.7712138263577,25.4546810870248,24.167
25.02,26.1392138263577,24.9416810870248,23.832
25.03,24.796,25.2286810870248,25.2367783154276
25.04,24.2967148981898,23.0987585506336,24.07
25.05,24.491,25.7116810870248,25.1967783154276
25.06,24.93,25.007,23.888
25.07,24.826,25.3156810870248,24.461
25.08,25.4162138263577,25.289,23.0412955794299
25.09,23.9037148981898,24.679,22.8232955794299
25.1,25.319,25.107,25.0107783154276
25.11,24.955,25.041,24.172
25.12,25.8712138263577,26.0316810870248,23.964
25.13,26.2832138263577,24.068,23.903
25.14,25.6522138263577,24.958,23.8702955794299
25.15,23.9387148981898,22.8367585506336,23.3012955794299
25.16,23.9947148981898,24.702,23.2742955794299
25.17,25.491,23.8377585506336,22.8342955794299
25.18,24.749,23.3827585506336,23.4892955794299
25.19,24.4147148981898,24.956,23.7282955794299
25.2,25.6712138263577,23.5217585506336,24.4557783154276
25.21,25.047,23.3537585506336,24.601
25.22,25.9892138263577,23.8627585506336,23.1182955794299
25.23,25.153,25.7076810870248,23.837
25.24,25.228,24.7756810870248,24.105
25.25,26.0812138263577,24.721,24.9737783154276
25.26,24.8532138263577,26.0186810870248,23.808
25.27,24.528,23.6277585506336,22.8242955794299
25.28,25.138,24.684,24.399
25.29,24.3627148981898,24.666,22.6962955794299
25.3,24.834,25.5726810870248,23.851
25.31,26.4722138263577,24.1977585506336,22.7842955794299
25.32,26.6072138263577,24.323,25.0157783154276
25.33,25.431,25.109,23.2682955794299
25.34,25.002,24.1747585506336,23.6482955794299
25.35,24.965,24.517,23.642
25.36,24.512,24.698,23.57
25.37,25.087,24.315,24.5677783154276
25.38,25.049,24.535,24.381
25.39,24.924,23.9367585506336,22.8402955794299
25.4,26.4092138263577,24.781,24.471
25.41,26.3072138263577,24.624,23.1032955794299
25.42,24.867,23.8677585506336,23.709
25.43,24.807,25.587,24.018
25.44,24.64,23.6987585506336,24.1747783154276
25.45,24.905,25.203,24.3157783154276
25.46,24.489,23.6297585506336,24.696
25.47,24.4587148981898,25.012,24.519
25.48,26.1032138263577,25.2116810870248,24.2607783154276
25.49,25.017,24.766,24.432
25.5,25.022,24.919,23.72
25.51,25.8692138263577,24.1547585506336,24.432
25.52,24.951,22.9517585506336,24.7537783154276
25.53,25.012,24.331,23.777
25.54,23.5527148981898,24.937,22.8732955794299
25.55,24.919,23.2907585506336,24.401
25.56,23.5357148981898,23.971,24.067
25.57,24.859,23.8167585506336,23.1502955794299
25.58,23.8637148981898,25.3566810870248,23.0882955794299
25.59,25.562,24.587,23.5842955794299
25.6,26.0562138263577,24.791,23.2222955794299
25.61,24.947,23.7167585506336,23.5352955794299
25.62,26.1332138263577,24.406,24.189
25.63,25.626,24.531,24.234
25.64,24.955,25.103,24.622
25.65,24.699,24.459,23.677
25.66,25.7382138263577,24.789,23.1142955794299
25.67,24.5907148981898,24.299,23.773
25.68,23.5247148981898,24.376,23.84
25.69,24.621,23.7007585506336,24.203
25.7,23.8147148981898,24.614,23.995
25.71,24.833,24.4737585506336,24.8257783154276
25.72,24.3357148981898,24.4,24.371
25.73,25.093,23.8177585506336,24.064
25.74,26.0082138263577,24.115,24.524
25.75,23.7647148981898,24.339,24.377
25.76,25.802,23.6217585506336,24.269
25.77,24.6567148981898,24.779,24.195
25.78,24.505,24.89,25.0427783154276
25.79,25.359,25.049,24.231
25.8,23.8897148981898,24.849,22.6242955794299
25.81,23.9217148981898,23.2027585506336,22.6842955794299
25.82,24.267,25.5356810870248,24.013
25.83,25.279,24.595,23.677
25.84,25.022,23.9847585506336,24.452
25.85,23.7407148981898,24.979,24.451
25.86,24.1247148981898,24.719,23.2962955794299
25.87,25.7892138263577,24.743,23.871
25.88,25.296,25.5516810870248,24.311
25.89,23.8497148981898,23.7957585506336,22.9812955794299
25.9,25.372,23.6157585506336,24.104
25.91,24.0117148981898,24.447,23.458
25.92,25.581,25.04,23.71
25.93,26.6432138263577,23.9887585506336,23.1682955794299
25.94,24.883,25.6096810870248,22.4022955794299
25.95,24.801,23.2737585506336,22.9452955794299
25.96,23.9327148981898,24.756,24.898
25.97,23.8907148981898,24.458,24.394
25.98,26.1392138263577,24.657,24.259
25.99,24.791,24.729,24.03
26,25.301,24.901,23.9462955794299
26.01,25.328,24.449,24.336
26.02,25.009,24.466,22.5492955794299
26.03,23.7667148981898,24.815,23.5702955794299
26.04,25.0362138263577,24.256,23.401
26.05,24.889,25.128,24.119
26.06,25.153,25.358,24.196
26.07,25.246,24.798,23.721
26.08,24.4997148981898,25.207,25.1797783154276
26.09,25.489,25.209,22.6962955794299
26.1,24.2987148981898,24.558,25.3557783154276
26.11,25.3092138263577,25.116,23.7392955794299
26.12,25.4,25.22,24.237
26.13,25.175,24.658,24.5537783154276
26.14,24.947,25.12,23.1562955794299
26.15,26.4482138263577,25.8366810870248,23.998
26.16,25.026,24.2777585506336,24.082
26.17,24.92,25.525,23.8882955794299
26.18,25.457,24.815,23.555
26.19,25.116,24.375,23.971
26.2,25.065,25.4256810870248,24.4007783154276
26.21,24.114,25.3116810870248,24.365
26.22,24.5507148981898,25.7166810870248,24.418
26.23,26.8352138263577,24.5137585506336,23.0532955794299
26.24,23.7037148981898,24.53,24.217
26.25,23.9137148981898,25.2056810870248,23.52
26.26,26.12,24.7426810870248,23.93
26.27,24.2857148981898,25.171,24.431
26.28,24.2237148981898,25.5416810870248,23.7162955794299
26.29,24.82,24.641,23.4292955794299
26.3,26.039,26.0466810870248,23.722
26.31,25.592,24.582,23.2182955794299
26.32,24.9377148981898,25.1056810870248,23.976
26.33,26.0482138263577,24.485,23.954
26.34,25.25,24.206,24.252
26.35,24.782,25.255,24.217
26.36,26.0682138263577,24.417,24.617
26.37,24.915,24.124,23.596
26.38,25.7352138263577,23.9857585506336,23.0272955794299
26.39,25.7212138263577,25.7096810870248,23.999
26.4,24.6077148981898,25.358,24.279
26.41,25.59,24.0257585506336,23.823
26.42,25.478,25.9076810870248,23.3562955794299
26.43,25.191,24.6997585506336,24.362
26.44,24.6557148981898,24.398,22.6222955794299
26.45,24.957,24.521,24.8667783154276
26.46,23.7327148981898,24.874,24.8167783154276
26.47,24.909,24.7,24.92
26.48,24.0627148981898,24.51,24.6547783154276
26.49,24.667,23.7797585506336,23.3442955794299
26.5,25.276,25.239,23.6602955794299
26.51,25.9002138263577,24.283,22.4512955794299
26.52,25.095,23.9717585506336,24.078
26.53,25.895,25.8866810870248,23.5142955794299
26.54,24.704,25.7966810870248,23.4252955794299
26.55,25.869,24.0717585506336,22.4832955794299
26.56,24.413,23.4907585506336,24.8977783154276
26.57,23.7297148981898,24.845,23.0132955794299
26.58,25.521,23.5697585506336,24.9177783154276
26.59,25.431,24.9546810870248,24.8697783154276
26.6,26.2962138263577,23.8807585506336,23.2062955794299
26.61,25.341,24.485,23.2312955794299
26.62,23.7447148981898,24.572,24.9327783154276
26.63,24.918,23.0027585506336,22.8612955794299
26.64,23.6027148981898,24.463,23.3932955794299
26.65,26.7632138263577,23.965,24.409
26.66,25.404,24.574,24.607
26.67,24.3587148981898,23.1007585506336,23.738
26.68,25.24,24.272,24.707
26.69,25.122,24.32,23.0502955794299
26.7,25.5732138263577,24.1927585506336,24.234
26.71,25.056,25.04,23.7412955794299
26.72,25.7072138263577,24.87,22.8032955794299
26.73,23.8327148981898,24.63,23.892
26.74,25.078,24.4977585506336,23.1332955794299
26.75,24.729,24.457,24.618
26.76,26.2982138263577,24.967,24.773
26.77,23.9987148981898,25.8876810870248,24.8157783154276
26.78,25.322,24.801,23.0242955794299
26.79,25.652,25.203,22.9702955794299
26.8,24.2537148981898,23.3887585506336,22.5262955794299
26.81,23.8327148981898,24.912,22.8402955794299
26.82,23.2027148981898,24.498,25.0427783154276
26.83,24.5697148981898,25.222,24.22
26.84,25.018,24.627,24.9877783154276
26.85,24.0407148981898,24.643,23.596
26.86,25.3942138263577,23.5977585506336,25.002
26.87,26.1292138263577,25.5416810870248,24.089
26.88,25.255,24.8806810870248,24.596
26.89,25.5992138263577,24.668,24.075
26.9,23.5297148981898,24.447,24.489
26.91,25.391,25.193,24.306
26.92,26.2072138263577,25.321,24.8217783154276
26.93,23.5267148981898,24.685,24.327
26.94,25.8842138263577,24.957,24.0317783154276
26.95,24.0987148981898,24.099,24.447
26.96,24.733,25.5546810870248,25.2057783154276
26.97,26.1122138263577,25.186,24.646
26.98,23.7397148981898,24.622,24.343
26.99,25.131,25.4126810870248,23.1302955794299
27,25.137,23.988,24.117
27.01,23.9997148981898,24.24,23.5632955794299
27.02,25.263,25.6336810870248,23.963
27.03,24.4777148981898,23.9077585506336,25.3557783154276
27.04,24.901,24.874,24.666
27.05,25.9582138263577,24.643,24.151
27.06,23.7037148981898,25.227,23.2962955794299
27.07,24.598,23.4687585506336,23.864
27.08,25.317,24.3797585506336,24.8157783154276
27.09,23.5527148981898,25.6156810870248,24.348
27.1,25.071,23.7777585506336,24.026
27.11,25.3422138263577,25.13,23.553
27.12,25.261,25.072,24.8977783154276
27.13,24.298,24.911,24.088
27.14,26.0022138263577,25.1446810870248,24.914
27.15,25.177,24.879,23.2752955794299
27.16,23.7147148981898,24.717,25.6667783154276
27.17,25.312,24.664,24.389
27.18,24.834,25.0926810870248,23.803
27.19,25.359,24.262,24.147
27.2,25.787,25.022,24.8367783154276
27.21,25.376,24.25,24.757
27.22,24.556,25.1726810870248,24.292
27.23,24.747,25.2326810870248,25.006
27.24,23.2737148981898,24.474,23.0112955794299
27.25,25.129,23.7747585506336,23.581
27.26,24.703,25.272,25.2047783154276
27.27,24.6317148981898,23.3407585506336,24.018
27.28,24.0717148981898,25.8036810870248,22.3802955794299
27.29,25.141,24.0047585506336,24.403
27.3,24.1027148981898,25.098,23.978
27.31,25.432,25.505,23.8392955794299
27.32,25.256,24.499,24.8957783154276
27.33,25.333,24.918,23.4082955794299
27.34,24.674,23.656,24.652
27.35,25.697,24.94,23.3102955794299
27.36,24.979,23.4227585506336,23.813
27.37,24.2327148981898,24.766,23.995
27.38,25.369,24.492,23.802
27.39,23.6907148981898,24.934,24.474
27.4,23.9447148981898,24.604,23.0302955794299
27.41,26.2122138263577,24.102,23.924
27.42,23.9407148981898,25.049,23.918
27.43,23.7567148981898,25.7716810870248,23.602
27.44,24.1117148981898,23.5407585506336,23.652
27.45,23.8507148981898,23.5057585506336,25.084
27.46,24.9332138263577,25.8826810870248,24.095
27.47,25.281,23.6337585506336,23.5802955794299
27.48,24.721,24.217,23.463
27.49,24.376,24.442,24.206
27.5,25.7212138263577,24.714,24.6067783154276
27.51,25.337,24.065,24.1
27.52,24.2677148981898,23.86,24.119
27.53,24.837,23.2487585506336,24.354
27.54,25.671,23.4277585506336,24.2927783154276
27.55,24.502,24.621,23.1152955794299
27.56,23.4047148981898,24.879,24.7057783154276
27.57,25.3452138263577,25.4926810870248,23.429
27.58,26.8012138263577,23.7967585506336,25.0117783154276
27.59,25.226,26.4776810870248,23.0362955794299
27.6,24.0137148981898,24.133,23.699
27.61,24.3677148981898,24.906,24.871
27.62,24.849,25.2406810870248,24.377
27.63,25.583,23.5667585506336,24.307
27.64,25.308,25.268,24.139
27.65,23.9227148981898,26.0556810870248,22.8332955794299
27.66,23.5687148981898,23.4467585506336,25.0607783154276
27.67,24.999,24.552,24.777
27.68,25.465,23.7967585506336,23.856
27.69,25.6212138263577,25.178,23.8322955794299
27.7,24.1057148981898,25.275,25.0507783154276
27.71,24.953,24.829,23.1152955794299
27.72,26.0002138263577,24.172,23.607
27.73,25.3562138263577,25.5106810870248,23.3542955794299
27.74,24.917,24.166,23.904
27.75,25.298,24.319,24.202
27.76,25.054,25.3576810870248,23.0442955794299
27.77,25.451,24.589,24.362
27.78,24.692,23.9757585506336,24.761
27.79,23.6857148981898,24.137,22.7772955794299
27.8,25.022,25.384,22.8792955794299
27.81,24.769,25.0036810870248,23.577
27.82,24.632,24.963,24.6557783154276
27.83,25.352,24.44,25.0027783154276
27.84,25.044,25.174,23.9662955794299
27.85,23.6397148981898,25.4246810870248,24.489
27.86,24.859,23.6787585506336,23.3782955794299
27.87,25.158,24.4597585506336,23.678
27.88,23.7827148981898,23.7967585506336,24.248
27.89,24.1617148981898,24.742,23.951
27.9,25.233,24.4537585506336,24.8107783154276
27.91,25.132,24.913,24.8407783154276
27.92,26.2182138263577,25.199,25.0127783154276
27.93,24.35,23.4227585506336,24.9407783154276
27.94,24.761,25.092,24.5887783154276
27.95,24.674,24.68,23.2462955794299
27.96,24.91,23.7207585506336,23.4972955794299
27.97,24.862,25.4146810870248,23.865
27.98,25.389,23.7797585506336,24.8677783154276
27.99,25.06,23.7157585506336,23.644
28,26.5372138263577,24.321,23.5562955794299
28.01,26.1902138263577,24.658,23.2242955794299
28.02,25.158,23.4447585506336,22.8842955794299
28.03,24.864,25.3656810870248,24.7197783154276
28.04,25.373,22.9497585506336,24.6787783154276
28.05,25.286,24.353,23.821
28.06,26.3302138263577,24.844,24.35
28.07,24.88,24.9916810870248,24.196
28.08,23.8097148981898,23.0497585506336,24.205
28.09,24.769,24.432,24.519
28.1,23.5127148981898,23.5767585506336,24.8217783154276
28.11,26.3742138263577,24.538,23.958
28.12,25.072,25.3696810870248,23.4442955794299
28.13,24.2017148981898,24.955,23.3262955794299
28.14,23.7977148981898,23.6557585506336,25.188
28.15,25.334,24.617,24.387
28.16,24.761,24.928,25.5757783154276
28.17,25.7062138263577,24.678,24.167
28.18,24.949,24.786,23.521
28.19,26.0322138263577,23.7487585506336,24.059
28.2,25.146,25.459,24.431
28.21,25.9942138263577,24.999,25.0997783154276
28.22,24.0507148981898,24.758,25.2867783154276
28.23,25.579,24.539,23.0322955794299
28.24,24.2167148981898,24.293,24.227
28.25,23.6487148981898,25.4276810870248,24.414
28.26,24.5097148981898,24.974,23.826
28.27,23.7077148981898,25.0936810870248,23.1002955794299
28.28,23.9217148981898,23.2577585506336,24.5087783154276
28.29,26.0932138263577,24.849,24.406
28.3,23.4627148981898,23.7077585506336,23.026
28.31,24.363,24.58,25.012
28.32,24.791,24.859,24.334
28.33,25.017,24,24.405
28.34,25.411,24.704,23.7582955794299
28.35,25.6102138263577,23.7507585506336,22.9302955794299
28.36,25.5662138263577,24.346,23.2532955794299
28.37,25.151,24.819,24.255
28.38,24.755,25.5136810870248,23.604
28.39,24.48,25.263,23.0122955794299
28.4,25.688,25.5296810870248,23.929
28.41,24.949,22.9167585506336,24.6657783154276
28.42,25.139,25.442,25.0747783154276
28.43,27.0452138263577,23.3807585506336,24.8777783154276
28.44,25.175,24.869,23.785
28.45,26.0012138263577,24.566,25.1567783154276
28.46,23.9887148981898,25.18,24.446
28.47,24.596,24.997,23.5462955794299
28.48,23.4217148981898,24.906,24.612
28.49,24.814,24.526,24.139
28.5,26.161,23.7427585506336,23.432
28.51,24.6287148981898,25.9166810870248,24.133
28.52,25.073,23.6467585506336,22.7002955794299
28.53,24.2727148981898,24.891,24.125
28.54,24.854,23.2137585506336,23.1682955794299
28.55,23.7177148981898,23.9017585506336,24.3917783154276
28.56,24.346,25.6286810870248,24.297
28.57,26.1072138263577,23.6637585506336,24.377
28.58,24.0057148981898,24.906,24.499
28.59,23.7967148981898,24.0027585506336,24.208
28.6,24.6882138263577,24.507,24.9907783154276
28.61,23.928,23.887,22.5662955794299
28.62,25.341,24.609,24.227
28.63,24.856,24.1887585506336,25.1637783154276
28.64,24.719,24.272,23.897
28.65,25.4402138263577,24.19,25.0687783154276
28.66,24.9872138263577,22.8947585506336,24.8687783154276
28.67,23.4777148981898,25.2276810870248,22.9642955794299
28.68,23.5987148981898,25.204,23.3292955794299
28.69,23.2267148981898,25.3426810870248,23.783
28.7,24.0217148981898,24.6496810870248,23.5572955794299
28.71,24.916,23.5487585506336,23.1612955794299
28.72,25.008,24.253,23.9842955794299
28.73,26.1402138263577,25.34,24.5337783154276
28.74,25.2932138263577,25.6076810870248,23.5792955794299
28.75,24.3467148981898,23.9767585506336,24.9167783154276
28.76,25.145,24.0277585506336,23.826
28.77,26.0622138263577,24.4027585506336,24.426
28.78,26.2742138263577,24.535,24.593
28.79,24.5357148981898,25.016,24.329
28.8,23.8357148981898,25.157,23.78
28.81,24.2947148981898,23.1667585506336,24.15
28.82,24.359,24.121,22.9752955794299
28.83,25.26,24.673,24.218
28.84,24.2267148981898,24.635,23.998
28.85,25.991,24.301,24.773
28.86,25.247,25.6416810870248,22.9662955794299
28.87,23.8777148981898,24.956,22.7502955794299
28.88,24.629,25.6066810870248,24.8977783154276
28.89,23.7207148981898,23.2007585506336,25.2287783154276
28.9,25.342,23.4957585506336,24.23
28.91,23.8297148981898,26.2666810870248,24.7147783154276
28.92,24.997,24.988,23.1042955794299
28.93,24.2667148981898,24.955,23.453
28.94,26.1462138263577,23.9,23.9122955794299
28.95,24.854,23.3537585506336,22.5902955794299
28.96,25.226,25.3516810870248,24.8567783154276
28.97,25.833,24.534,23.938
28.98,25.373,24.841,24.098
28.99,25.399,25.3906810870248,24.289
29,25.691,25.3966810870248,24.292
29.01,24.5107148981898,24.398,24.899
29.02,25.172,25.4796810870248,24.978
29.03,25.106,23.2427585506336,22.5942955794299
29.04,25.057,24.853,24.9067783154276
29.05,24.871,24.03,23.3452955794299
29.06,24.5247148981898,24.703,24.7407783154276
29.07,25.3522138263577,24.6256810870248,24.466
29.08,23.9467148981898,25.126,23.87
29.09,23.8537148981898,24.585,23.776
29.1,23.8757148981898,25.6596810870248,24.617
29.11,25.653,25.226,23.1332955794299
29.12,24.1537148981898,24.665,23.839
29.13,25.591,24.843,23.914
29.14,24.856,22.9417585506336,23.355
29.15,25.593,24.901,22.8542955794299
29.16,24.962,24.993,23.863
29.17,24.652,23.8497585506336,23.2672955794299
29.18,23.9767148981898,24.0697585506336,24.024
29.19,25.124,25.111,24.438
29.2,24.857,23.2417585506336,22.8122955794299
29.21,26.1722138263577,26.0316810870248,23.733
29.22,25.3812138263577,23.0207585506336,24.269
29.23,23.4257148981898,25.1686810870248,22.9782955794299
29.24,25.825,23.4357585506336,23.0022955794299
29.25,23.9007148981898,24.794,23.0032955794299
29.26,25.133,25.5266810870248,25.6407783154276
29.27,25.274,24.2337585506336,23.5482955794299
29.28,25.234,24.0847585506336,23.2452955794299
29.29,26.2142138263577,24.79,23.1042955794299
29.3,24.926,25.2296810870248,24.276
29.31,25.03,24.661,23.744
29.32,26.1942138263577,25.4626810870248,24.9617783154276
29.33,25.556,25.367,25.3697783154276
29.34,24.994,25.229,24.405
29.35,25.032,26.0566810870248,23.81
29.36,25.226,24.1707585506336,24.9247783154276
29.37,25.0007148981898,23.2897585506336,23.856
29.38,24.93,24.9396810870248,24.642
29.39,24.807,25.2466810870248,24.763
29.4,26.1992138263577,25.2846810870248,23.4582955794299
29.41,23.8187148981898,24.826,23.918
29.42,23.6007148981898,25.348,24.578
29.43,23.3667148981898,25.031,24.373
29.44,24.669,23.884,23.2162955794299
29.45,24.949,25.7136810870248,23.806
29.46,25.454,24.506,24.3727783154276
29.47,23.8367148981898,25.5046810870248,23.5802955794299
29.48,23.7887148981898,24.2327585506336,24.5917783154276
29.49,25.7552138263577,23.5047585506336,24.038
29.5,24.771,24.217,22.9112955794299
29.51,24.3127148981898,24.474,23.1012955794299
29.52,24.568,23.9547585506336,25.1057783154276
29.53,24.894,23.6587585506336,23.089
29.54,23.5997148981898,24.841,24.044
29.55,23.9387148981898,25.7026810870248,22.7942955794299
29.56,25.07,24.626,24.362
29.57,25.388,25.5336810870248,24.044
29.58,25.5772138263577,24.8876810870248,23.2652955794299
29.59,25.021,25.4046810870248,23.805
29.6,25.8612138263577,24.816,23.681
29.61,24.255,24.936,24.5
29.62,24.936,24.385,24.599
29.63,23.5807148981898,24.2487585506336,24.439
29.64,25.898,25.7866810870248,24.346
29.65,24.0707148981898,24.726,23.4212955794299
29.66,24.3187148981898,24.773,24.055
29.67,25.256,23.5327585506336,24.751
29.68,25.614,25.6496810870248,24.745
29.69,24.802,25.288,24.09
29.7,23.7197148981898,24.787,24.6217783154276
29.71,25.8382138263577,24.476,24
29.72,26.0352138263577,24.659,25.0677783154276
29.73,24.2477148981898,23.7357585506336,23.865
29.74,25.522,23.9537585506336,25.3657783154276
29.75,24.967,24.547,23.992
29.76,23.9047148981898,25.6366810870248,24.335
29.77,25.331,24.855,25.3137783154276
29.78,25.218,24.302,25.0017783154276
29.79,24.274,24.226,23.973
29.8,23.6627148981898,25.7476810870248,22.6142955794299
29.81,25.079,24.498,24.145
29.82,24.0917148981898,26.1086810870248,25.2357783154276
29.83,24.0417148981898,25.3516810870248,23.999
29.84,25.097,24.577,23.6092955794299
29.85,25.5732138263577,25.8376810870248,22.8832955794299
29.86,23.8267148981898,26.1686810870248,23.3612955794299
29.87,24.879,24.218,24.7547783154276
29.88,25.448,25.2456810870248,24.059
29.89,23.5727148981898,24.882,23.2232955794299
29.9,25.7892138263577,24.3807585506336,24.768
29.91,24.531,24.993,23.147
29.92,24.878,23.7317585506336,24.928
29.93,24.703,23.7517585506336,25.6047783154276
29.94,24.4127148981898,24.449,24.241
29.95,23.4547148981898,24.884,23.9732955794299
29.96,23.8697148981898,24.781,23.378
29.97,25.9472138263577,24.793,24.5507783154276
29.98,25.1687148981898,24.761,24.423
29.99,25.198,24.62,24.179
30,24.1217148981898,24.555,23.398
30.01,23.4687148981898,25.3216810870248,24.6697783154276
30.02,25.409,24.9696810870248,23.2492955794299
30.03,24.902,25.129,24.494
30.04,26.1432138263577,24.887,24.581
30.05,25.9562138263577,25.2076810870248,22.8112955794299
30.06,25.292,24.564,25.1777783154276
30.07,25.9792138263577,23.7087585506336,23.862
30.08,25.59,24.212,24.536
30.09,25.048,25.388,25.3117783154276
30.1,24.406,25.3736810870248,24.119
30.11,24.472,25.2336810870248,24.052
30.12,25.674,23.735,23.693
30.13,25.1,25.124,24.9437783154276
30.14,25.594,23.5827585506336,23.741
30.15,25.273,25.2336810870248,23.1122955794299
30.16,25.056,23.1167585506336,23.0662955794299
30.17,24.733,25.5896810870248,24.389
30.18,24.841,24.0667585506336,24.146
30.19,25.084,23.1077585506336,22.5512955794299
30.2,24.442,25.143,24.1587783154276
30.21,26.4812138263577,23.5977585506336,24.193
30.22,24.614,23.3547585506336,23.966
30.23,25.471,23.4237585506336,22.7452955794299
30.24,25.419,24.811,22.9912955794299
30.25,25.9972138263577,23.9337585506336,23.807
30.26,25.237,24.2067585506336,24.488
30.27,23.9517148981898,25.104,24.457
30.28,25.231,23.4367585506336,24.765
30.29,25.09,25.057,24.066
30.3,25.5962138263577,23.5897585506336,24.452
30.31,25.295,25.062,22.9492955794299
30.32,25.035,25.548,23.2342955794299
30.33,24.5637148981898,23.752,24.18
30.34,25.4492138263577,25.7616810870248,23.3112955794299
30.35,25.058,24.718,23.4062955794299
30.36,23.4787148981898,24.626,24.278
30.37,25.398,23.7027585506336,25.3337783154276
30.38,24.0727148981898,24.01,24.33
30.39,25.701,24.329,24.016
30.4,23.5797148981898,23.6367585506336,24.325
30.41,25.5752138263577,23.3447585506336,24.7757783154276
30.42,24.6727148981898,25.118,23.979
30.43,25.8812138263577,24.0097585506336,24.399
30.44,25.476,24.504,24.193
30.45,24.528,24.685,24.766
30.46,23.7907148981898,25.8256810870248,23.987
30.47,25.511,24.364,25.3207783154276
30.48,25.296,25.184,24.7347783154276
30.49,24.412,25.161,24.236
30.5,24.516,23.8167585506336,24.049
30.51,25.288,23.0847585506336,24.576
30.52,23.8387148981898,25.7166810870248,23.841
30.53,25.186,24.25,24.2837783154276
30.54,25.216,24.587,23.4102955794299
30.55,25.1682138263577,24.556,23.786
30.56,25.261,24.562,24.17
30.57,25.97,24.0497585506336,24.658
30.58,23.2297148981898,24.963,24.378
30.59,23.6837148981898,25.5906810870248,24.17
30.6,23.3357148981898,24.584,25.025
30.61,23.9337148981898,25.5236810870248,22.9532955794299
30.62,25.865,24.161,24.483
30.63,26.2612138263577,24.667,22.8632955794299
30.64,24.1917148981898,24.81,24.5107783154276
30.65,25.274,25.1766810870248,24.38
30.66,24.671,24.745,23.901
30.67,24.655,23.0037585506336,23.1852955794299
30.68,24.828,24.619,24.396
30.69,26.2162138263577,25.104,24.6557783154276
30.7,24.895,24.321,23.909
30.71,24.785,24.448,22.9342955794299
30.72,25.33,25.9026810870248,23.88
30.73,23.4217148981898,24.613,23.619
30.74,24.0307148981898,23.8197585506336,25.2877783154276
30.75,25.143,24.969,23.2322955794299
30.76,25.38,24.634,25.2297783154276
30.77,24.3427148981898,24.907,22.7652955794299
30.78,24.0657148981898,25.6226810870248,24.098
30.79,23.7807148981898,25.7016810870248,24.127
30.8,25.033,23.2197585506336,24.9777783154276
30.81,23.5137148981898,23.5147585506336,24.111
30.82,23.9647148981898,25.015,24.336
30.83,24.2977148981898,26.1556810870248,22.3912955794299
30.84,26.02,23.8157585506336,24.484
30.85,25.265,24.612,23.1822955794299
30.86,25.135,25.6246810870248,23.4732955794299
30.87,24.574,23.5667585506336,24.505
30.88,24.5327148981898,24.4837585506336,23.795
30.89,25.7712138263577,24.742,24.5317783154276
30.9,25.496,23.635,22.9852955794299
30.91,24.357,23.6447585506336,23.56
30.92,26.1282138263577,24.15,23.1242955794299
30.93,24.884,23.2897585506336,22.7562955794299
30.94,24.893,25.17,24.662
30.95,25.5612138263577,24.0167585506336,24.189
30.96,25.557,24.59,24.9477783154276
30.97,25.8722138263577,25.2156810870248,24.8667783154276
30.98,25.431,24.784,23.8982955794299
30.99,24.985,23.816,23.0682955794299
31,25.485,24.871,24.261
31.01,25.925,23.8977585506336,24.273
31.02,23.8127148981898,24.611,22.5942955794299
31.03,24.062,25.352,24.505
31.04,24.36,25.1716810870248,24.108
31.05,25.9412138263577,24.888,23.9
31.06,25.5172138263577,24.658,24.301
31.07,25.003,23.7757585506336,24.146
31.08,25.063,23.8147585506336,23.557
31.09,25.7,24.843,24.8367783154276
